SECTION Comments
Name "PrunedDPPlusPlus_irregular.txt"
Creator "graph_v_of_v_idealID_save_for_GSTP"
END

input_graph_size |V|= 1000 |E|= 6661
group_graph Edge 2 131 91.1926289551
group_graph Edge 2 132 7.2006160263
group_graph Edge 2 133 95.0702444879
group_graph Edge 2 134 86.2001915222
group_graph Edge 2 135 26.2002428240
group_graph Edge 2 136 23.2002428241
group_graph Edge 2 137 30.2002428240
group_graph Edge 2 138 69.2002428240
group_graph Edge 2 139 14.2002431643
group_graph Edge 2 140 24.2002428240
group_graph Edge 2 141 37.2002428240
group_graph Edge 2 142 94.0473141791
group_graph Edge 2 143 53.2002428240
group_graph Edge 2 144 47.2002428240
group_graph Edge 2 145 73.2002428239
group_graph Edge 2 146 28.2002428240
group_graph Edge 2 147 58.2002428240
group_graph Edge 2 148 34.2002428240
group_graph Edge 2 149 75.2002428232
group_graph Edge 2 150 76.5036195196
group_graph Edge 2 151 24.2002428240
group_graph Edge 2 152 76.5036195196
group_graph Edge 2 153 50.2002428240
group_graph Edge 2 154 36.2002428240
group_graph Edge 2 155 49.2002428240
group_graph Edge 2 156 21.2002428243
group_graph Edge 2 157 93.1439835196
group_graph Edge 2 158 80.2002426969
group_graph Edge 2 159 20.2002428249
group_graph Edge 2 160 73.2002428239
group_graph Edge 2 161 18.2002428303
group_graph Edge 2 162 40.2002428240
group_graph Edge 2 163 70.2002428240
group_graph Edge 2 164 53.2002428240
group_graph Edge 2 165 70.2002428240
group_graph Edge 2 166 21.2002428243
group_graph Edge 2 167 58.2002428240
group_graph Edge 2 168 60.2002428240
group_graph Edge 2 169 91.1926289551
group_graph Edge 2 170 60.2002428240
group_graph Edge 2 171 39.2002428240
group_graph Edge 2 172 61.2002428240
group_graph Edge 2 173 76.2002428217
group_graph Edge 2 174 92.1795461826
group_graph Edge 2 175 72.2002428240
group_graph Edge 2 176 28.2002428240
group_graph Edge 2 177 15.2002429492
group_graph Edge 2 178 94.1285888806
group_graph Edge 2 179 81.2002424784
group_graph Edge 2 180 64.2002428240
group_graph Edge 2 181 41.2002428240
group_graph Edge 2 182 41.2002428240
group_graph Edge 2 183 64.2002428240
group_graph Edge 2 184 84.2002358811
group_graph Edge 2 185 37.2002428240
group_graph Edge 2 186 11.2002496595
group_graph Edge 2 187 34.2002428240
group_graph Edge 2 188 77.2002428177
group_graph Edge 2 189 14.2002431643
group_graph Edge 2 190 77.2002428177
group_graph Edge 2 191 40.2002428240
group_graph Edge 2 192 8.2003801175
group_graph Edge 2 193 10.2002614047
group_graph Edge 2 194 74.2002428237
group_graph Edge 2 195 35.2002428240
group_graph Edge 2 196 62.2002428240
group_graph Edge 2 197 44.2002428240
group_graph Edge 2 198 33.2002428240
group_graph Edge 2 199 41.2002428240
group_graph Edge 2 200 91.1926289551
group_graph Edge 2 201 84.2002358811
group_graph Edge 2 202 80.2002426969
group_graph Edge 2 203 21.2002428243
group_graph Edge 2 204 32.2002428240
group_graph Edge 2 205 77.2002428177
group_graph Edge 2 206 59.2002428240
group_graph Edge 2 207 64.2002428240
group_graph Edge 2 208 86.2001915222
group_graph Edge 2 209 82.2002418844
group_graph Edge 2 210 49.6001214120
group_graph Edge 2 211 35.2002428240
group_graph Edge 2 212 94.7845396676
group_graph Edge 2 213 33.2002428240
group_graph Edge 2 214 83.2002402699
group_graph Edge 2 215 21.2002428243
group_graph Edge 2 216 58.2002428240
group_graph Edge 2 217 24.2002428240
group_graph Edge 2 218 73.2002428239
group_graph Edge 2 219 69.2002428240
group_graph Edge 2 220 89.1992123989
group_graph Edge 2 221 1.3508033658
group_graph Edge 2 222 32.2002428240
group_graph Edge 2 223 16.2002428701
group_graph Edge 2 224 59.2002428240
group_graph Edge 2 225 73.2002428239
group_graph Edge 2 226 89.1992123989
group_graph Edge 2 227 56.2002428240
group_graph Edge 2 228 52.2002428240
group_graph Edge 2 229 82.2002418844
group_graph Edge 2 230 33.2002428240
group_graph Edge 2 231 27.2002428240
group_graph Edge 2 232 23.2002428241
group_graph Edge 2 233 22.2002428241
group_graph Edge 2 234 81.2002424784
group_graph Edge 2 235 33.2002428240
group_graph Edge 2 236 12.2002453386
group_graph Edge 2 237 20.2002428249
group_graph Edge 2 238 56.2002428240
group_graph Edge 2 239 82.2002418844
group_graph Edge 2 240 76.5036195196
group_graph Edge 2 241 80.2002426969
group_graph Edge 2 242 10.2002614047
group_graph Edge 2 243 37.2002428240
group_graph Edge 2 244 45.2002428240
group_graph Edge 2 245 89.8506217263
group_graph Edge 2 246 35.2002428240
group_graph Edge 2 247 14.2002431643
group_graph Edge 2 248 82.2002418844
group_graph Edge 2 249 16.2002428701
group_graph Edge 2 250 78.2002428068
group_graph Edge 2 251 62.2002428240
group_graph Edge 2 252 12.2002453386
group_graph Edge 2 253 10.2002614047
group_graph Edge 2 254 25.2002428240
group_graph Edge 2 255 64.2002428240
group_graph Edge 2 256 23.2002428241
group_graph Edge 2 257 50.2002428240
group_graph Edge 2 258 21.2002428243
group_graph Edge 2 259 59.2002428240
group_graph Edge 2 260 12.2002453386
group_graph Edge 2 261 95.0702444879
group_graph Edge 2 262 20.2002428249
group_graph Edge 2 263 66.2002428240
group_graph Edge 2 264 67.2002428240
group_graph Edge 2 265 81.2002424784
group_graph Edge 2 266 40.2002428240
group_graph Edge 2 267 13.2002437491
group_graph Edge 2 268 55.2002428240
group_graph Edge 2 269 71.2002428240
group_graph Edge 2 270 80.2002426969
group_graph Edge 2 271 92.0000000000
group_graph Edge 2 1000 26.2002428240

group_graph Edge 3 18 88.1998637518
group_graph Edge 3 21 79.2002427773
group_graph Edge 3 23 84.2002358811
group_graph Edge 3 25 59.2002428240
group_graph Edge 3 38 66.2002428240
group_graph Edge 3 40 23.2002428241
group_graph Edge 3 42 6.2012572930
group_graph Edge 3 46 5.2030004365
group_graph Edge 3 47 52.2002428240
group_graph Edge 3 57 76.2002428217
group_graph Edge 3 60 75.2002428232
group_graph Edge 3 66 49.2002428240
group_graph Edge 3 92 23.2002428241
group_graph Edge 3 95 48.2002428240
group_graph Edge 3 102 15.2002429492
group_graph Edge 3 112 29.2002428240
group_graph Edge 3 117 50.1001214120
group_graph Edge 3 142 94.7845396676
group_graph Edge 3 143 82.2002418844
group_graph Edge 3 151 15.2002429492
group_graph Edge 3 158 63.2002428240
group_graph Edge 3 167 2.2556309520
group_graph Edge 3 213 84.2002358811
group_graph Edge 3 214 80.2002426969
group_graph Edge 3 272 53.2002428240
group_graph Edge 3 273 28.2002428240
group_graph Edge 3 274 71.2002428240
group_graph Edge 3 275 46.2002428240
group_graph Edge 3 276 45.2002428240
group_graph Edge 3 277 34.2002428240
group_graph Edge 3 278 51.2002428240
group_graph Edge 3 279 24.2002428240
group_graph Edge 3 280 18.2002428303
group_graph Edge 3 281 76.2002428217
group_graph Edge 3 282 65.2002428240
group_graph Edge 3 283 80.2002426969
group_graph Edge 3 284 55.2002428240
group_graph Edge 3 285 77.2002428177
group_graph Edge 3 286 35.2002428240
group_graph Edge 3 287 22.2002428241
group_graph Edge 3 288 55.2002428240
group_graph Edge 3 289 47.2002428240
group_graph Edge 3 290 62.2002428240
group_graph Edge 3 291 80.2002426969
group_graph Edge 3 292 50.1001214120
group_graph Edge 3 293 52.2002428240
group_graph Edge 3 294 18.2002428303
group_graph Edge 3 295 94.1285888806
group_graph Edge 3 296 25.2002428240
group_graph Edge 3 297 49.2002428240
group_graph Edge 3 298 34.2002428240
group_graph Edge 3 299 10.2002614047
group_graph Edge 3 300 84.2002358811
group_graph Edge 3 301 35.2002428240
group_graph Edge 3 302 23.2002428241
group_graph Edge 3 303 58.2002428240
group_graph Edge 3 304 41.2002428240
group_graph Edge 3 305 4.2077387920
group_graph Edge 3 306 8.2003801175
group_graph Edge 3 307 85.2002239511
group_graph Edge 3 308 89.1992123989
group_graph Edge 3 309 94.0473141791
group_graph Edge 3 310 36.2002428240
group_graph Edge 3 311 67.2002428240
group_graph Edge 3 312 33.2002428240
group_graph Edge 3 313 60.2002428240
group_graph Edge 3 314 41.2002428240
group_graph Edge 3 315 53.2002428240
group_graph Edge 3 316 53.2002428240
group_graph Edge 3 317 23.2002428241
group_graph Edge 3 318 21.2002428243
group_graph Edge 3 319 87.2001033712
group_graph Edge 3 320 55.2002428240
group_graph Edge 3 321 14.2002431643
group_graph Edge 3 322 94.7845396676
group_graph Edge 3 323 63.2002428240
group_graph Edge 3 324 35.2002428240
group_graph Edge 3 325 8.2003801175
group_graph Edge 3 326 84.2002358811
group_graph Edge 3 327 41.2002428240
group_graph Edge 3 328 17.2002428410
group_graph Edge 3 329 33.2002428240
group_graph Edge 3 330 23.2002428241
group_graph Edge 3 331 46.2002428240
group_graph Edge 3 332 7.2006160263
group_graph Edge 3 333 67.2002428240
group_graph Edge 3 334 7.2006160263
group_graph Edge 3 335 37.2002428240
group_graph Edge 3 336 61.2002428240
group_graph Edge 3 337 75.2002428232
group_graph Edge 3 338 45.2002428240
group_graph Edge 3 339 8.2003801175
group_graph Edge 3 340 44.2002428240
group_graph Edge 3 341 28.2002428240
group_graph Edge 3 342 4.2077387920
group_graph Edge 3 343 10.2002614047
group_graph Edge 3 344 9.2002933315
group_graph Edge 3 345 71.2002428240
group_graph Edge 3 346 38.2002428240
group_graph Edge 3 347 20.2002428249
group_graph Edge 3 348 88.1998637518
group_graph Edge 3 349 29.2002428240
group_graph Edge 3 350 49.2002428240
group_graph Edge 3 351 39.2002428240
group_graph Edge 3 352 11.2002496595
group_graph Edge 3 353 53.2002428240
group_graph Edge 3 354 53.2002428240
group_graph Edge 3 355 73.2002428239
group_graph Edge 3 356 65.2002428240
group_graph Edge 3 357 14.2002431643
group_graph Edge 3 358 81.2002424784
group_graph Edge 3 359 81.2002424784
group_graph Edge 3 360 17.2002428410
group_graph Edge 3 361 64.2002428240
group_graph Edge 3 362 77.2002428177
group_graph Edge 3 363 6.2012572930
group_graph Edge 3 364 51.2002428240
group_graph Edge 3 365 63.0000000000
group_graph Edge 3 1000 8.2003801175

group_graph Edge 4 1000 55.2002428240

group_graph Edge 5 366 68.0000000000
group_graph Edge 5 1000 67.2002428240

group_graph Edge 6 366 93.0000000000
group_graph Edge 6 1000 54.2002428240

group_graph Edge 7 366 61.0000000000
group_graph Edge 7 1000 38.2002428240

group_graph Edge 8 1000 88.1998637518

group_graph Edge 9 1000 62.2002428240

group_graph Edge 10 366 45.0000000000
group_graph Edge 10 1000 71.2002428240

group_graph Edge 11 1000 89.1992123989

group_graph Edge 12 1000 62.2002428240

group_graph Edge 13 1000 71.2002428240

group_graph Edge 14 1000 56.2002428240

group_graph Edge 15 367 15.0000000000
group_graph Edge 15 1000 27.2002428240

group_graph Edge 16 366 66.2002428240
group_graph Edge 16 368 10.2002614047
group_graph Edge 16 369 15.2002429492
group_graph Edge 16 370 10.2002614047
group_graph Edge 16 371 10.2002614047
group_graph Edge 16 372 12.2002453386
group_graph Edge 16 373 24.0000000000
group_graph Edge 16 1000 12.2002453386

group_graph Edge 17 374 20.2002428249
group_graph Edge 17 375 52.2002428240
group_graph Edge 17 376 66.2002428240
group_graph Edge 17 377 3.2206189776
group_graph Edge 17 378 4.2077387920
group_graph Edge 17 379 89.1992123989
group_graph Edge 17 380 81.2002424784
group_graph Edge 17 381 49.6001214120
group_graph Edge 17 382 93.1439835196
group_graph Edge 17 383 19.2002428263
group_graph Edge 17 384 17.2002428410
group_graph Edge 17 385 14.2002431643
group_graph Edge 17 386 26.0000000000
group_graph Edge 17 1000 3.2206189776

group_graph Edge 18 387 32.2002428240
group_graph Edge 18 388 25.2002428240
group_graph Edge 18 389 2.2556309520
group_graph Edge 18 390 41.2002428240
group_graph Edge 18 391 2.2556309520
group_graph Edge 18 392 36.2002428240
group_graph Edge 18 393 57.2002428240
group_graph Edge 18 394 27.2002428240
group_graph Edge 18 395 79.2002427773
group_graph Edge 18 396 15.2002429492
group_graph Edge 18 397 78.2002428068
group_graph Edge 18 398 49.2002428240
group_graph Edge 18 399 87.2001033712
group_graph Edge 18 400 57.2002428240
group_graph Edge 18 401 71.2002428240
group_graph Edge 18 402 53.2002428240
group_graph Edge 18 403 20.2002428249
group_graph Edge 18 404 73.2002428239
group_graph Edge 18 405 5.2030004365
group_graph Edge 18 406 34.2002428240
group_graph Edge 18 407 65.2002428240
group_graph Edge 18 408 8.2003801175
group_graph Edge 18 409 22.2002428241
group_graph Edge 18 410 32.2002428240
group_graph Edge 18 411 67.2002428240
group_graph Edge 18 412 29.2002428240
group_graph Edge 18 413 13.2002437491
group_graph Edge 18 414 13.2002437491
group_graph Edge 18 415 76.2002428217
group_graph Edge 18 416 12.2002453386
group_graph Edge 18 417 50.2002428240
group_graph Edge 18 418 75.2002428232
group_graph Edge 18 419 73.2002428239
group_graph Edge 18 420 28.2002428240
group_graph Edge 18 421 74.2002428237
group_graph Edge 18 422 34.2002428240
group_graph Edge 18 423 86.2001915222
group_graph Edge 18 424 9.2002933315
group_graph Edge 18 425 5.2030004365
group_graph Edge 18 426 28.2002428240
group_graph Edge 18 427 90.1974418382
group_graph Edge 18 428 80.2002426969
group_graph Edge 18 429 40.2002428240
group_graph Edge 18 430 45.2002428240
group_graph Edge 18 431 91.1926289551
group_graph Edge 18 432 40.2002428240
group_graph Edge 18 433 57.2002428240
group_graph Edge 18 434 21.2002428243
group_graph Edge 18 435 83.2002402699
group_graph Edge 18 436 2.2556309520
group_graph Edge 18 437 33.2002428240
group_graph Edge 18 438 68.2002428240
group_graph Edge 18 439 73.2002428239
group_graph Edge 18 440 10.2002614047
group_graph Edge 18 441 15.2002429492
group_graph Edge 18 442 53.2002428240
group_graph Edge 18 443 17.2002428410
group_graph Edge 18 444 80.2002426969
group_graph Edge 18 445 21.2002428243
group_graph Edge 18 446 94.1285888806
group_graph Edge 18 447 25.2002428240
group_graph Edge 18 448 42.2002428240
group_graph Edge 18 449 57.2002428240
group_graph Edge 18 450 76.5036195196
group_graph Edge 18 451 93.1439835196
group_graph Edge 18 452 84.2002358811
group_graph Edge 18 453 49.6001214120
group_graph Edge 18 454 70.2002428240
group_graph Edge 18 455 14.2002431643
group_graph Edge 18 456 8.2003801175
group_graph Edge 18 457 34.2002428240
group_graph Edge 18 458 44.2002428240
group_graph Edge 18 459 23.2002428241
group_graph Edge 18 460 94.1285888806
group_graph Edge 18 461 80.2002426969
group_graph Edge 18 462 18.2002428303
group_graph Edge 18 463 22.2002428241
group_graph Edge 18 464 61.2002428240
group_graph Edge 18 465 27.2002428240
group_graph Edge 18 466 2.2556309520
group_graph Edge 18 467 39.2002428240
group_graph Edge 18 468 3.2206189776
group_graph Edge 18 469 19.2002428263
group_graph Edge 18 470 33.2002428240
group_graph Edge 18 471 92.1795461826
group_graph Edge 18 472 22.2002428241
group_graph Edge 18 473 91.1926289551
group_graph Edge 18 474 79.2002427773
group_graph Edge 18 475 68.2002428240
group_graph Edge 18 476 30.2002428240
group_graph Edge 18 477 32.2002428240
group_graph Edge 18 478 0.6095088089
group_graph Edge 18 479 53.2002428240
group_graph Edge 18 480 60.2002428240
group_graph Edge 18 481 50.2002428240
group_graph Edge 18 482 57.2002428240
group_graph Edge 18 483 24.2002428240
group_graph Edge 18 484 83.2002402699
group_graph Edge 18 485 69.2002428240
group_graph Edge 18 486 53.2002428240
group_graph Edge 18 487 55.2002428240
group_graph Edge 18 488 94.7845396676
group_graph Edge 18 489 93.1439835196
group_graph Edge 18 490 66.2002428240
group_graph Edge 18 491 23.2002428241
group_graph Edge 18 492 34.2002428240
group_graph Edge 18 493 88.1998637518
group_graph Edge 18 494 68.2002428240
group_graph Edge 18 495 87.2001033712
group_graph Edge 18 496 76.2002428217
group_graph Edge 18 497 57.2002428240
group_graph Edge 18 498 31.2002428240
group_graph Edge 18 499 76.2002428217
group_graph Edge 18 500 59.2002428240
group_graph Edge 18 501 68.2002428240
group_graph Edge 18 502 22.2002428241
group_graph Edge 18 503 61.2002428240
group_graph Edge 18 504 29.2002428240
group_graph Edge 18 505 72.2002428240
group_graph Edge 18 506 50.2002428240
group_graph Edge 18 507 90.1974418382
group_graph Edge 18 508 3.2206189776
group_graph Edge 18 509 25.2002428240
group_graph Edge 18 510 75.2002428232
group_graph Edge 18 511 50.2002428240
group_graph Edge 18 512 19.2002428263
group_graph Edge 18 513 16.2002428701
group_graph Edge 18 514 65.2002428240
group_graph Edge 18 515 16.2002428701
group_graph Edge 18 516 4.2077387920
group_graph Edge 18 517 13.2002437491
group_graph Edge 18 518 38.2002428240
group_graph Edge 18 519 82.2002418844
group_graph Edge 18 520 69.2002428240
group_graph Edge 18 521 24.2002428240
group_graph Edge 18 522 85.2002239511
group_graph Edge 18 523 74.2002428237
group_graph Edge 18 524 72.2002428240
group_graph Edge 18 525 0.3127431137
group_graph Edge 18 526 33.2002428240
group_graph Edge 18 527 38.2002428240
group_graph Edge 18 528 37.2002428240
group_graph Edge 18 529 94.0473141791
group_graph Edge 18 530 64.2002428240
group_graph Edge 18 531 33.2002428240
group_graph Edge 18 532 73.2002428239
group_graph Edge 18 533 23.2002428241
group_graph Edge 18 534 23.2002428241
group_graph Edge 18 535 50.2002428240
group_graph Edge 18 536 52.2002428240
group_graph Edge 18 537 70.2002428240
group_graph Edge 18 538 28.2002428240
group_graph Edge 18 539 55.2002428240
group_graph Edge 18 540 83.2002402699
group_graph Edge 18 541 73.2002428239
group_graph Edge 18 542 49.2002428240
group_graph Edge 18 543 74.2002428237
group_graph Edge 18 544 80.2002426969
group_graph Edge 18 545 85.2002239511
group_graph Edge 18 546 37.2002428240
group_graph Edge 18 547 21.2002428243
group_graph Edge 18 548 66.2002428240
group_graph Edge 18 549 79.2002427773
group_graph Edge 18 550 65.2002428240
group_graph Edge 18 551 16.2002428701
group_graph Edge 18 552 49.6001214120
group_graph Edge 18 553 48.2002428240
group_graph Edge 18 554 82.2002418844
group_graph Edge 18 555 24.2002428240
group_graph Edge 18 556 7.2006160263
group_graph Edge 18 557 67.2002428240
group_graph Edge 18 558 24.2002428240
group_graph Edge 18 559 0.6095088089
group_graph Edge 18 560 88.1998637518
group_graph Edge 18 561 26.2002428240
group_graph Edge 18 562 0.6095088089
group_graph Edge 18 563 62.2002428240
group_graph Edge 18 564 1.3508033658
group_graph Edge 18 565 68.2002428240
group_graph Edge 18 566 38.2002428240
group_graph Edge 18 567 31.2002428240
group_graph Edge 18 568 7.2006160263
group_graph Edge 18 569 30.2002428240
group_graph Edge 18 570 76.5036195196
group_graph Edge 18 571 48.2002428240
group_graph Edge 18 572 60.2002428240
group_graph Edge 18 573 64.2002428240
group_graph Edge 18 574 37.2002428240
group_graph Edge 18 575 78.2002428068
group_graph Edge 18 576 26.2002428240
group_graph Edge 18 577 77.2002428177
group_graph Edge 18 578 60.2002428240
group_graph Edge 18 579 47.2002428240
group_graph Edge 18 580 6.2012572930
group_graph Edge 18 581 42.2002428240
group_graph Edge 18 582 62.2002428240
group_graph Edge 18 583 58.2002428240
group_graph Edge 18 584 92.1795461826
group_graph Edge 18 585 54.2002428240
group_graph Edge 18 586 77.2002428177
group_graph Edge 18 587 45.2002428240
group_graph Edge 18 588 94.0473141791
group_graph Edge 18 589 30.2002428240
group_graph Edge 18 590 21.2002428243
group_graph Edge 18 591 10.2002614047
group_graph Edge 18 592 69.2002428240
group_graph Edge 18 593 56.2002428240
group_graph Edge 18 594 60.2002428240
group_graph Edge 18 595 62.2002428240
group_graph Edge 18 596 46.2002428240
group_graph Edge 18 597 73.2002428239
group_graph Edge 18 598 71.2002428240
group_graph Edge 18 599 69.2002428240
group_graph Edge 18 600 58.2002428240
group_graph Edge 18 601 23.2002428241
group_graph Edge 18 602 80.2002426969
group_graph Edge 18 603 68.2002428240
group_graph Edge 18 604 13.2002437491
group_graph Edge 18 605 13.2002437491
group_graph Edge 18 606 4.2077387920
group_graph Edge 18 607 72.2002428240
group_graph Edge 18 608 35.2002428240
group_graph Edge 18 609 12.2002453386
group_graph Edge 18 610 39.2002428240
group_graph Edge 18 611 66.2002428240
group_graph Edge 18 612 94.1285888806
group_graph Edge 18 613 91.1926289551
group_graph Edge 18 614 72.2002428240
group_graph Edge 18 615 86.2001915222
group_graph Edge 18 616 46.2002428240
group_graph Edge 18 617 85.2002239511
group_graph Edge 18 618 42.2002428240
group_graph Edge 18 619 58.2002428240
group_graph Edge 18 620 38.2002428240
group_graph Edge 18 621 64.2002428240
group_graph Edge 18 622 63.2002428240
group_graph Edge 18 623 49.2002428240
group_graph Edge 18 624 45.2002428240
group_graph Edge 18 625 21.2002428243
group_graph Edge 18 626 7.2006160263
group_graph Edge 18 627 15.2002429492
group_graph Edge 18 628 4.2077387920
group_graph Edge 18 629 95.0702444879
group_graph Edge 18 630 77.2002428177
group_graph Edge 18 631 40.2002428240
group_graph Edge 18 632 69.2002428240
group_graph Edge 18 633 6.2012572930
group_graph Edge 18 634 55.2002428240
group_graph Edge 18 635 94.0473141791
group_graph Edge 18 636 3.2206189776
group_graph Edge 18 637 56.2002428240
group_graph Edge 18 638 5.2030004365
group_graph Edge 18 639 89.1992123989
group_graph Edge 18 640 8.2003801175
group_graph Edge 18 641 76.2002428217
group_graph Edge 18 642 94.0473141791
group_graph Edge 18 643 26.2002428240
group_graph Edge 18 644 7.2006160263
group_graph Edge 18 645 12.2002453386
group_graph Edge 18 646 23.2002428241
group_graph Edge 18 647 67.2002428240
group_graph Edge 18 648 34.2002428240
group_graph Edge 18 649 46.2002428240
group_graph Edge 18 650 32.2002428240
group_graph Edge 18 651 30.2002428240
group_graph Edge 18 652 92.1795461826
group_graph Edge 18 653 50.2002428240
group_graph Edge 18 654 69.2002428240
group_graph Edge 18 655 21.2002428243
group_graph Edge 18 656 31.2002428240
group_graph Edge 18 657 29.2002428240
group_graph Edge 18 658 13.2002437491
group_graph Edge 18 659 74.2002428237
group_graph Edge 18 660 40.2002428240
group_graph Edge 18 661 60.2002428240
group_graph Edge 18 662 22.2002428241
group_graph Edge 18 663 28.2002428240
group_graph Edge 18 664 6.2012572930
group_graph Edge 18 665 55.2002428240
group_graph Edge 18 666 15.2002429492
group_graph Edge 18 667 3.2206189776
group_graph Edge 18 668 12.2002453386
group_graph Edge 18 669 92.1795461826
group_graph Edge 18 670 58.2002428240
group_graph Edge 18 671 15.2002429492
group_graph Edge 18 672 89.1992123989
group_graph Edge 18 673 50.2002428240
group_graph Edge 18 674 36.2002428240
group_graph Edge 18 675 4.2077387920
group_graph Edge 18 676 68.2002428240
group_graph Edge 18 677 20.2002428249
group_graph Edge 18 678 79.2002427773
group_graph Edge 18 679 63.2002428240
group_graph Edge 18 680 84.2002358811
group_graph Edge 18 681 85.2002239511
group_graph Edge 18 682 24.2002428240
group_graph Edge 18 683 39.2002428240
group_graph Edge 18 684 54.2002428240
group_graph Edge 18 685 46.2002428240
group_graph Edge 18 686 73.2002428239
group_graph Edge 18 687 94.0473141791
group_graph Edge 18 688 46.2002428240
group_graph Edge 18 689 18.2002428303
group_graph Edge 18 690 29.2002428240
group_graph Edge 18 691 29.2002428240
group_graph Edge 18 692 22.2002428241
group_graph Edge 18 693 14.2002431643
group_graph Edge 18 694 88.1998637518
group_graph Edge 18 695 5.2030004365
group_graph Edge 18 696 10.2002614047
group_graph Edge 18 697 66.2002428240
group_graph Edge 18 698 41.2002428240
group_graph Edge 18 699 58.2002428240
group_graph Edge 18 700 4.2077387920
group_graph Edge 18 701 8.2003801175
group_graph Edge 18 702 47.2002428240
group_graph Edge 18 703 63.2002428240
group_graph Edge 18 704 62.2002428240
group_graph Edge 18 705 85.2002239511
group_graph Edge 18 706 97.0000000000
group_graph Edge 18 1001 78.2002428068

group_graph Edge 19 35 74.2002428237
group_graph Edge 19 59 63.2002428240
group_graph Edge 19 74 13.2002437491
group_graph Edge 19 273 84.2002358811
group_graph Edge 19 387 30.2002428240
group_graph Edge 19 707 56.2002428240
group_graph Edge 19 708 3.2206189776
group_graph Edge 19 709 16.2002428701
group_graph Edge 19 710 84.2002358811
group_graph Edge 19 711 94.1285888806
group_graph Edge 19 712 63.2002428240
group_graph Edge 19 713 33.2002428240
group_graph Edge 19 714 53.2002428240
group_graph Edge 19 715 46.2002428240
group_graph Edge 19 716 16.2002428701
group_graph Edge 19 717 80.2002426969
group_graph Edge 19 718 91.1926289551
group_graph Edge 19 719 42.2002428240
group_graph Edge 19 720 81.2002424784
group_graph Edge 19 721 26.2002428240
group_graph Edge 19 722 45.2002428240
group_graph Edge 19 723 19.2002428263
group_graph Edge 19 724 80.2002426969
group_graph Edge 19 725 61.2002428240
group_graph Edge 19 726 94.1285888806
group_graph Edge 19 727 51.2002428240
group_graph Edge 19 728 80.2002426969
group_graph Edge 19 729 30.2002428240
group_graph Edge 19 730 50.1001214120
group_graph Edge 19 731 24.2002428240
group_graph Edge 19 732 3.2206189776
group_graph Edge 19 733 26.2002428240
group_graph Edge 19 734 26.2002428240
group_graph Edge 19 735 61.2002428240
group_graph Edge 19 736 1.3508033658
group_graph Edge 19 737 95.0702444879
group_graph Edge 19 738 31.2002428240
group_graph Edge 19 739 17.2002428410
group_graph Edge 19 740 32.2002428240
group_graph Edge 19 741 22.2002428241
group_graph Edge 19 742 94.1285888806
group_graph Edge 19 743 46.2002428240
group_graph Edge 19 744 89.1992123989
group_graph Edge 19 745 13.2002437491
group_graph Edge 19 746 86.2001915222
group_graph Edge 19 747 37.2002428240
group_graph Edge 19 748 84.2002358811
group_graph Edge 19 749 35.2002428240
group_graph Edge 19 750 88.1998637518
group_graph Edge 19 751 74.2002428237
group_graph Edge 19 752 64.2002428240
group_graph Edge 19 753 17.2002428410
group_graph Edge 19 754 72.2002428240
group_graph Edge 19 755 6.2012572930
group_graph Edge 19 756 53.2002428240
group_graph Edge 19 757 79.2002427773
group_graph Edge 19 758 56.2002428240
group_graph Edge 19 759 86.2001915222
group_graph Edge 19 760 13.2002437491
group_graph Edge 19 761 4.2077387920
group_graph Edge 19 762 81.2002424784
group_graph Edge 19 763 29.2002428240
group_graph Edge 19 764 35.2002428240
group_graph Edge 19 765 52.2002428240
group_graph Edge 19 766 22.2002428241
group_graph Edge 19 767 27.2002428240
group_graph Edge 19 768 41.2002428240
group_graph Edge 19 769 78.2002428068
group_graph Edge 19 770 71.2002428240
group_graph Edge 19 771 29.2002428240
group_graph Edge 19 772 76.5036195196
group_graph Edge 19 773 91.1926289551
group_graph Edge 19 774 85.2002239511
group_graph Edge 19 775 50.2002428240
group_graph Edge 19 776 61.2002428240
group_graph Edge 19 777 89.8506217263
group_graph Edge 19 778 88.1998637518
group_graph Edge 19 779 65.2002428240
group_graph Edge 19 780 12.2002453386
group_graph Edge 19 781 69.2002428240
group_graph Edge 19 782 94.7845396676
group_graph Edge 19 783 25.2002428240
group_graph Edge 19 784 90.1974418382
group_graph Edge 19 785 18.2002428303
group_graph Edge 19 786 32.2002428240
group_graph Edge 19 787 54.2002428240
group_graph Edge 19 788 33.2002428240
group_graph Edge 19 789 23.2002428241
group_graph Edge 19 790 86.2001915222
group_graph Edge 19 791 32.2002428240
group_graph Edge 19 792 88.1998637518
group_graph Edge 19 793 58.2002428240
group_graph Edge 19 794 44.2002428240
group_graph Edge 19 795 89.1992123989
group_graph Edge 19 796 16.2002428701
group_graph Edge 19 797 84.2002358811
group_graph Edge 19 798 47.2002428240
group_graph Edge 19 799 5.2030004365
group_graph Edge 19 800 84.2002358811
group_graph Edge 19 801 94.1285888806
group_graph Edge 19 802 69.2002428240
group_graph Edge 19 803 37.2002428240
group_graph Edge 19 804 16.2002428701
group_graph Edge 19 805 2.2556309520
group_graph Edge 19 806 16.2002428701
group_graph Edge 19 807 60.2002428240
group_graph Edge 19 808 89.8506217263
group_graph Edge 19 809 30.2002428240
group_graph Edge 19 810 63.2002428240
